type,neighborhood,address,price,geo,beds,baths,sqft,url,work_time,work_directions,work_lines,friend_time,friend_directions,friend_lines
Rental Unit,Yorkville,518 East 80th Street #4C,"$2,200","40.77135129,-73.94882738",Studio,1 Bath,,https://streeteasy.com/building/518-east-80-street-new_york/4c,43.0,1: Walk northwest on East 80th Street. 2: Turn right onto York Avenue. 3: Turn left onto East 86th Street. 4: Enter the 86 St Station. 5: Take the Q toward Coney Island - Stillwell Av. (6 stops) 6: Transfer to take the W toward Whitehall St. (4 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,2,52.0,1: Walk northwest on East 80th Street. 2: Turn right onto York Avenue. 3: Turn left onto East 86th Street. 4: Enter the 86 St Station. 5: Take the Q toward Coney Island - Stillwell Av. (3 stops) 6: Transfer at the 57 St - 7 Av Station. 7: Take the N toward Astoria - Ditmars Blvd. (9 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Rental Unit,Flushing,132-25 Maple Avenue #5L,"$2,050","40.75453525,-73.83173667",1 Bed,1 Bath,,https://streeteasy.com/building/stoneridge-apartments/5l,81.0,1: Walk southwest on Maple Avenue. 2: Bear right. 3: Take the Q58 toward LTD RIDGEWOOD TERM. (6 stops) 4: Walk east on Justice Avenue. 5: Turn right onto the walkway. 6: Enter the Grand Av - Newtown Station. 7: Take the R toward Bay Ridge - 95 St. (21 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,2,52.0,1: Walk southwest on Maple Avenue. 2: Take the Q58 toward FLUSHING MAIN ST. (2 stops) 3: Walk north on Main Street. 4: Enter the Flushing - Main St Station. 5: Take the 7X toward 34 St - 11 Av. (4 stops) 6: Transfer at the Queensboro Plaza Station. 7: Take the N toward Astoria - Ditmars Blvd. (6 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,3
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Weeksville,1262 Park Place #3,"$2,350","40.67231925,-73.93561189",1 Bed,1 Bath,,https://streeteasy.com/building/1262-park-place-brooklyn/3,45.0,1: Walk west on Park Place. 2: Turn left onto Troy Avenue. 3: Turn right onto Eastern Parkway North Mall. 4: Turn left onto Kingston Avenue. 5: Enter the Kingston Av Station. 6: Take the 3 toward Harlem - 148 St. (13 stops) 7: Exit the Park Pl Station. 8: Walk southeast on Park Place. 9: Turn left onto Broadway. 10: Turn right onto Steve Flanders Square. 11: Your destination is on the left. ,1,85.0,1: Walk west on Park Place. 2: Turn left onto Troy Avenue. 3: Turn right onto Eastern Parkway North Mall. 4: Turn left onto Kingston Avenue. 5: Enter the Kingston Av Station. 6: Take the 3 toward Harlem - 148 St. (17 stops) 7: Exit the Times Sq - 42 St Station. 8: Walk southeast on West 41st Street. 9: Enter the Times Sq - 42 St Station. 10: Take the N toward Astoria - Ditmars Blvd. (11 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,2
Co-op,Turtle Bay,45 Tudor City Place #1716,"$2,300","40.74940109,-73.96990204",Studio,1 Bath,,https://streeteasy.com/building/45-tudor-city-place-new_york/1716,25.0,1: Walk southwest on 1st Avenue. 2: Bear left onto the walkway. 3: Turn right onto 1st Avenue. 4: Take the M42 toward 42 ST PIER CROSSTOWN. (3 stops) 5: Enter the Grand Central - 42 St Station. 6: Take the 5 toward Flatbush Av - Brooklyn College. (2 stops) 7: Exit the Brooklyn Bridge - City Hall Station. 8: Walk northwest on Chambers Street. 9: Turn left onto Centre Street. 10: Continue on Steve Flanders Square. 11: Your destination is on the right. ,2,48.0,1: Walk southwest on 1st Avenue. 2: Bear left onto the walkway. 3: Turn right onto 1st Avenue. 4: Take the M42 toward 42 ST PIER CROSSTOWN. (8 stops) 5: Walk south on Broadway. 6: Enter the Times Sq - 42 St Station. 7: Take the W toward Astoria - Ditmars Blvd. (11 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,2
Co-op,Rego Park,66-10 Thornton Place #3D,"$2,000","40.72334113,-73.85827446",1 Bed,1.5 Baths,750.0,https://streeteasy.com/building/66_10-thornton-place-rego_park/3d,64.0,1: Walk north on Thornton Place. 2: Turn right onto Burns Street. 3: Turn left onto 67th Avenue. 4: Turn right onto the walkway. 5: Turn right onto Austin Street. 6: Turn left onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (24 stops) 9: Exit the City Hall Station. 10: Walk southeast on Steve Flanders Square. 11: Your destination is on the left. ,1,47.0,1: Walk north on Thornton Place. 2: Turn right onto Burns Street. 3: Turn left onto 67th Avenue. 4: Turn right onto the walkway. 5: Turn right onto Austin Street. 6: Turn left onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (9 stops) 9: Exit the Steinway St Station. 10: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 11: Walk northwest on Ditmars Boulevard. 12: Turn right onto 35th Street. 13: Your destination is on the right. ,2
Co-op,Rego Park,66-15 Wetherole Street #C18,"$1,750","40.72568586,-73.85662429",1 Bed,1 Bath,,https://streeteasy.com/building/66_15-wetherole-street-rego_park/c18,64.0,1: Walk southeast. 2: Turn left onto 67th Avenue. 3: Turn right onto Booth Street. 4: Turn left onto 67th Road. 5: Enter the 67 Av Station. 6: Take the R toward Bay Ridge - 95 St. (24 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,47.0,1: Walk southeast. 2: Turn left onto 67th Avenue. 3: Turn right onto Booth Street. 4: Turn left onto 67th Road. 5: Enter the 67 Av Station. 6: Take the M toward Middle Village - Metropolitan Av. (9 stops) 7: Exit the Steinway St Station. 8: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 9: Walk northwest on Ditmars Boulevard. 10: Turn right onto 35th Street. 11: Your destination is on the right. ,2
Condo,Prospect Park South,17 East 17th Street #C3,"$2,300","40.65060043,-73.96399689",1 Bed,1 Bath,,https://streeteasy.com/building/the-presidio-condominiums/rental/3871780,35.0,1: Walk north on East 17th Street. 2: Turn right onto Caton Avenue/NY 27. 3: Enter the Church Av Station. 4: Take the Q toward 96 St. (5 stops) 5: Transfer to take the R toward Forest Hills - 71 Av. (6 stops) 6: Exit the City Hall Station. 7: Walk southeast on Steve Flanders Square. 8: Your destination is on the left. ,2,68.0,1: Walk north on East 17th Street. 2: Turn right onto Caton Avenue/NY 27. 3: Enter the Church Av Station. 4: Take the Q toward 96 St. (9 stops) 5: Transfer to take the N toward Astoria - Ditmars Blvd. (11 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,2
Co-op,Fort Hamilton,9707 Fourth Avenue #6S,"$2,350","40.61431362,-74.03174647",1 Bed,1 Bath,,https://streeteasy.com/building/9707-4-avenue-brooklyn/6s,54.0,1: Walk northwest on 97th Street. 2: Turn right onto 4th Avenue. 3: Enter the Bay Ridge - 95 St Station. 4: Take the R toward Forest Hills - 71 Av. (19 stops) 5: Exit the City Hall Station. 6: Walk southeast on Steve Flanders Square. 7: Your destination is on the left. ,1,85.0,1: Walk northwest on 97th Street. 2: Turn right onto 4th Avenue. 3: Enter the Bay Ridge - 95 St Station. 4: Take the R toward Forest Hills - 71 Av. (12 stops) 5: Transfer to take the N toward Astoria - Ditmars Blvd. (15 stops) 6: Exit the Astoria - Ditmars Blvd Station. 7: Walk southeast on Ditmars Boulevard. 8: Turn left onto 35th Street. 9: Your destination is on the right. ,2
Rental Unit,Lincoln Square,248 West 64th Street #2G,"$2,250","40.77429962,-73.98760223",Studio,1 Bath,,https://streeteasy.com/building/244-west-64-street-new_york/2g,36.0,1: Walk southeast on West 64th Street. 2: Turn left onto Amsterdam Avenue. 3: Bear left onto Broadway. 4: Enter the 72 St Station. 5: Take the 3 toward New Lots Av. (5 stops) 6: Exit the Park Pl Station. 7: Walk southeast on Park Place. 8: Turn left onto Broadway. 9: Turn right onto Steve Flanders Square. 10: Your destination is on the left. ,1,48.0,1: Walk southeast on West 64th Street. 2: Turn left onto Amsterdam Avenue. 3: Turn right onto West 65th Street. 4: Turn left onto Broadway. 5: Enter the 66 St - Lincoln Center Station. 6: Take the 1 toward South Ferry. (3 stops) 7: Exit the Times Sq - 42 St Station. 8: Walk southeast on West 41st Street. 9: Enter the Times Sq - 42 St Station. 10: Take the W toward Astoria - Ditmars Blvd. (11 stops) 11: Exit the Astoria - Ditmars Blvd Station. 12: Walk southeast on Ditmars Boulevard. 13: Turn left onto 35th Street. 14: Your destination is on the right. ,2
Co-op,Rego Park,66-15 Thornton Place #6H,"$2,000","40.72312887,-73.85752811",1 Bed,1 Bath,650.0,https://streeteasy.com/building/66_15-thornton-place-rego_park/6h,64.0,1: Walk south on Thornton Place. 2: Turn left onto Clyde Street. 3: Turn left onto 67th Avenue. 4: Turn right onto the walkway. 5: Turn right onto Austin Street. 6: Turn left onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (24 stops) 9: Exit the City Hall Station. 10: Walk southeast on Steve Flanders Square. 11: Your destination is on the left. ,1,47.0,1: Walk south on Thornton Place. 2: Turn left onto Clyde Street. 3: Turn left onto 67th Avenue. 4: Turn right onto the walkway. 5: Turn right onto Austin Street. 6: Turn left onto 67th Road. 7: Enter the 67 Av Station. 8: Take the R toward Bay Ridge - 95 St. (9 stops) 9: Exit the Steinway St Station. 10: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 11: Walk northwest on Ditmars Boulevard. 12: Turn right onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Forest Hills,67-25 Clyde Street #7S,"$2,000","40.72226195,-73.85567202",1 Bed,1 Bath,,https://streeteasy.com/building/67_25-clyde-street-forest_hills/rental/3866226,64.0,1: Walk northwest on Clyde Street. 2: Turn right onto 67th Avenue. 3: Turn right onto the walkway. 4: Turn right onto Austin Street. 5: Turn left onto 67th Road. 6: Enter the 67 Av Station. 7: Take the R toward Bay Ridge - 95 St. (24 stops) 8: Exit the City Hall Station. 9: Walk southeast on Steve Flanders Square. 10: Your destination is on the left. ,1,47.0,1: Walk northwest on Clyde Street. 2: Turn right onto 67th Avenue. 3: Turn right onto the walkway. 4: Turn right onto Austin Street. 5: Turn left onto 67th Road. 6: Enter the 67 Av Station. 7: Take the R toward Bay Ridge - 95 St. (9 stops) 8: Exit the Steinway St Station. 9: Take the Q101 toward STEINWAY 19 AV via STEINWAY ST. (8 stops) 10: Walk northwest on Ditmars Boulevard. 11: Turn right onto 35th Street. 12: Your destination is on the right. ,2
Rental Unit,Clinton Hill,395 Washington Avenue #7,"$1,800","40.6866103,-73.96514343",Studio,1 Bath,,https://streeteasy.com/building/395-washington-avenue-brooklyn/7,31.0,1: Walk west on Greene Avenue. 2: Turn left onto Waverly Avenue. 3: Enter the Clinton - Washington Avs Station. 4: Take the C toward 168 St. (6 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,76.0,1: Walk west on Greene Avenue. 2: Bear left onto Hanson Place. 3: Turn left onto the walkway. 4: Bear left onto 4th Avenue. 5: Turn left. 6: Enter the Atlantic Av - Barclays Ctr Station. 7: Take the N toward Astoria - Ditmars Blvd. (15 stops) 8: Exit the Astoria - Ditmars Blvd Station. 9: Walk southeast on Ditmars Boulevard. 10: Turn left onto 35th Street. 11: Your destination is on the right. ,1
Rental Unit,Fort George,247 Wadsworth Avenue #3W,"$2,250","40.85245215,-73.93248067",1 Bed,1 Bath,,https://streeteasy.com/building/245-wadsworth-avenue-new_york/3w,52.0,1: Walk southeast on West 186th Street. 2: Turn right onto Saint Nicholas Avenue. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (12 stops) 5: Transfer to take the 2 toward Flatbush Av - Brooklyn College. (5 stops) 6: Exit the Park Pl Station. 7: Walk southeast on Park Place. 8: Turn left onto Broadway. 9: Turn right onto Steve Flanders Square. 10: Your destination is on the left. ,2,71.0,1: Walk southeast on West 186th Street. 2: Turn right onto Saint Nicholas Avenue. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (16 stops) 5: Exit the Times Sq - 42 St Station. 6: Walk southeast on West 41st Street. 7: Enter the Times Sq - 42 St Station. 8: Take the W toward Astoria - Ditmars Blvd. (11 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
Co-op,Hudson Heights,340 Haven Avenue #2D,"$2,200","40.85110092,-73.94159698",1 Bed,1 Bath,,https://streeteasy.com/building/lafayette-gardens-340-haven-avenue-new_york/2d?featured=1,47.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the A toward Far Rockaway - Mott Av. (11 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,71.0,1: Walk northeast on Haven Avenue. 2: Turn right onto West 181st Street. 3: Enter the 181 St Station. 4: Take the 1 toward South Ferry. (15 stops) 5: Exit the 50 St Station. 6: Walk southwest on Broadway. 7: Turn left onto West 49th Street. 8: Enter the 49 St Station. 9: Take the W toward Astoria - Ditmars Blvd. (10 stops) 10: Exit the Astoria - Ditmars Blvd Station. 11: Walk southeast on Ditmars Boulevard. 12: Turn left onto 35th Street. 13: Your destination is on the right. ,2
Rental Unit,Rego Park,97-45 63 Drive #6J,"$2,395","40.73106879,-73.85921779",1 Bed,1 Bath,,https://streeteasy.com/building/97_45-63-drive-rego_park/6j?featured=1,57.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (23 stops) 7: Exit the City Hall Station. 8: Walk southeast on Steve Flanders Square. 9: Your destination is on the left. ,1,44.0,1: Walk west on 63rd Drive. 2: Turn right onto Queens Boulevard. 3: Turn left onto 63rd Road. 4: Continue. 5: Enter the 63 Dr - Rego Park Station. 6: Take the R toward Bay Ridge - 95 St. (9 stops) 7: Exit the 36 St Station. 8: Walk west on Northern Boulevard/NY 25A. 9: Turn right onto 39th Avenue. 10: Enter the 39 Av Station. 11: Take the N toward Astoria - Ditmars Blvd. (5 stops) 12: Exit the Astoria - Ditmars Blvd Station. 13: Walk southeast on Ditmars Boulevard. 14: Turn left onto 35th Street. 15: Your destination is on the right. ,2
Rental Unit,Stuyvesant Heights,317 Bainbridge Street #1,"$1,750","40.68200945,-73.92399289",Studio,1 Bath,,https://streeteasy.com/building/317-bainbridge-street-brooklyn/1,37.0,1: Walk west on Bainbridge Street. 2: Turn left onto Malcolm X Boulevard. 3: Enter the Utica Av Station. 4: Take the A toward Inwood - 207 St. (6 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Bear right onto Steve Flanders Square. 8: Your destination is on the left. ,1,81.0,1: Walk west on Bainbridge Street. 2: Turn left onto Malcolm X Boulevard. 3: Enter the Utica Av Station. 4: Take the A toward Inwood - 207 St. (6 stops) 5: Exit the Chambers St Station. 6: Walk southeast on Murray Street. 7: Enter the City Hall Station. 8: Take the W toward Astoria - Ditmars Blvd. (19 stops) 9: Exit the Astoria - Ditmars Blvd Station. 10: Walk southeast on Ditmars Boulevard. 11: Turn left onto 35th Street. 12: Your destination is on the right. ,2
